date,mkt,smb,hml,rmw,cma,mom,rf
2010-02-01,-0.010932320748452384,-0.000846897793089833,-0.003648368530134874,0.0006714496873076891,-0.005093055860958829,-0.0012179299612058681,7.114081439407727e-05
2010-02-02,-0.015193785937616795,0.00327192088752515,-0.0032820829519906213,-0.005244956142232803,-0.006461094373007194,-0.005349459525505099,7.95456642264103e-05
2010-02-03,0.01673782874192436,-0.004715678174502756,0.0009380488257320621,-0.005236606231026971,0.0003841577820262406,-0.014126931349821141,8.010927933255196e-05
2010-02-04,-0.008934871913345077,0.003116795298905703,0.00523512330183663,-0.007942786073757943,0.005014357664183237,-0.00490554282702548,7.88970298866154e-05
2010-02-05,0.003964185560041776,0.004235931627897381,-0.0017362555355816712,0.001984289331632747,-0.0035435669979435765,0.004546001939118507,7.486964665370799e-05
2010-02-08,-0.004503781731070076,0.0020840971870849695,0.00179229669486914,0.01292840849275138,-0.008671764527200247,0.001298975686079577,8.174127343774096e-05
2010-02-09,0.0012095433410071977,-0.0032251141971072804,0.004795871199348238,0.0013110466206205907,0.001601518162632523,-0.005080213333047572,7.984212001566071e-05
2010-02-10,-0.004118978986393962,0.007346636360065146,-0.0013485818792932799,-0.0015283464221940062,0.0053877039896348105,0.0028437967360229878,6.95638243719543e-05
2010-02-11,0.004500287388890623,-0.006106584989814519,0.00011107301253115214,-0.007903634696430054,0.002889232351374825,-0.007566016817321636,7.172511238096035e-05
2010-02-12,-0.005397338098004671,0.0032901397542071946,0.007176496974163307,0.004292788367710095,0.005974767825151822,0.0032576860521126008,7.940250137727922e-05
2010-02-15,0.008778391624609373,-0.005374587613367399,0.0006210513734945884,0.004471752693074605,-0.0005235626765910929,-0.001047875466730758,7.633648694560513e-05
2010-02-16,-0.007348860626777087,0.0058290596984786475,0.0016695326267580758,-0.00026413889519013765,-0.0018728898535828806,-0.0044537698630596635,7.39146837593907e-05
2010-02-17,0.009522520489861713,0.005640362409373582,-0.0014854543681368409,0.00016797334538571463,-0.00873084504000478,-0.0060190210259201,7.688624814239375e-05
2010-02-18,-0.012962708782627723,0.0008605027982645084,-0.0009558705558802062,0.0016466158886775275,0.0009634397163636019,-0.004834666681055522,7.412980697441007e-05
2010-02-19,-0.0045699123497581874,-0.009687142655268488,-0.0020822961141872616,-0.0008029446089239524,-0.009294199004554766,-0.0057089529546901045,8.002045314947637e-05
2010-02-22,-0.009613514574413517,-0.0013442972671320378,-0.004396359045543447,-0.0011278098564492575,-0.0034731903140356435,-0.009382192044489113,7.794609559796939e-05
2010-02-23,0.002832801985954832,-0.0011320572335548466,-0.00593867441574748,0.0070367130148068415,-0.002938146952223101,0.004267913621234473,7.823093797099112e-05
2010-02-24,-0.005525774397597986,-0.0005661364069346134,-0.007911192094537613,-6.21141646321132e-05,0.003780616284769978,-0.003778706050702736,7.34740192376293e-05
2010-02-25,0.006288781091870652,0.005327601717108465,0.002210198582089309,-0.0018994092133402573,-0.0011909872051243274,-0.009829722638714958,7.056866738097689e-05
2010-02-26,0.002854181675616527,0.004513064478460895,0.007865931938316336,0.0005772247152151559,-0.004603629848335976,-0.010719453229428199,7.90594456747673e-05
2010-03-01,-0.009110183860779351,0.004074953882340267,-0.003757020904955078,-0.0006397594503216656,0.0023324349529636685,-0.000337421185310886,7.92410702750157e-05
2010-03-02,-0.005495587651483954,-0.005878791510638549,0.005215013924031034,-0.004245327247619367,0.006763479345852714,-0.007192492880219035,7.356953107140463e-05
2010-03-03,-0.0008412120614971284,-0.005400449735292938,0.0012210994902871145,-0.0008274486430842055,-0.001512037587089855,-0.005320391447573082,7.857240214703687e-05
2010-03-04,-0.0034251828457335593,0.004481850379714254,0.006822102126142947,-0.0010612026402803264,0.004578855141644762,0.004607336686800926,7.436000472504922e-05
2010-03-05,0.0010042995565972095,0.0005401669363136331,-0.0020598556114561897,-0.001022860096666123,-0.008325973388438978,0.007212772122552831,7.502461945163574e-05
2010-03-08,0.0050974379744755,0.014815006821984044,-0.003910287150611208,0.0031420926738811097,-0.0033690418018317435,-0.0017799830255347544,7.711862477433051e-05
2010-03-09,0.0006113051193172317,0.00464806893759364,-0.003746285886736268,0.0015781692194254031,0.008293840798387485,0.00564175964125645,8.554314843833843e-05
2010-03-10,0.010119575907461362,0.006657116088081099,-0.007500897948583215,0.0015859140999173395,-0.0008378049763380639,0.002452233496313974,8.108624137159737e-05
2010-03-11,-0.007310359755702367,-0.014167314613627928,-0.002637909788925649,-0.0018666454061575604,0.0016988572693452252,0.0048714302573952106,7.37513324005068e-05
2010-03-12,0.014694091708050647,-0.009813622194190253,-0.005735841253305223,0.0036922340406244985,0.0063033205066113365,0.008379237892371957,7.999749278697621e-05
2010-03-15,-0.009393817171993429,0.00689515441445909,0.005851578360563806,-0.006107567635149849,-0.0016092945892037499,0.001481095107169049,7.890535748011906e-05
2010-03-16,0.015333332037734518,-0.0003043676397515777,-0.0005281079839658748,-0.00023633973728809035,-0.0005823876531509345,-0.008464037079404923,7.925290578980615e-05
2010-03-17,0.007897128781764627,0.0035171442767558754,-0.0017766773332245182,0.002740094142625656,-0.008402763988930896,-0.012077211362364127,7.857113699483165e-05
2010-03-18,0.015563791314490141,0.0036875713797213236,0.005848821257451268,-0.0023114738134673296,-0.0038006010046350257,0.010418423140308632,7.735215549709018e-05
2010-03-19,0.014276619673500504,0.002553915444306153,0.0031446349094946973,-0.0020475175571207376,-0.000388618875731324,0.011084126692677044,6.964161150802006e-05
2010-03-22,0.01671279679099993,-0.001112294308573653,-0.0052740228973381246,-0.0009382603585842653,-0.006347045132174502,0.008866709483731604,7.410647500782908e-05
2010-03-23,-0.013306700668437295,0.0038290389903801792,-0.0011892383050708466,0.0038489973285030497,-0.001446286034943791,-0.004513464971234557,7.882253743218826e-05
2010-03-24,-0.012042442222519132,-0.0045833748042169616,0.0013883026784985851,-0.010402315128985911,-0.0035194646552172575,-0.0008834022800024491,7.939799750644738e-05
2010-03-25,-0.0076389843893599095,-0.006929564219178834,0.006860977322134555,-0.0001349741072618524,-0.00011175939433987953,0.002001131298275674,7.934083082927756e-05
2010-03-26,0.012876570922407432,-0.005466272659423804,-0.0035719122185559637,0.005441166890105833,-0.007747650455788947,-0.011661674898855477,7.887856253319114e-05
2010-03-29,0.027085359944184057,0.0018392487365520515,-0.002236521754609541,-0.0038425846301965456,0.001889759610901477,0.009596580520091998,7.022357344932395e-05
2010-03-30,-0.0054209288217096615,0.008226472778216226,-0.0025701094324514797,-0.0026340346361931714,-0.0021304994603783332,0.009374178920761717,7.697373620607628e-05
2010-03-31,-0.009507554201908753,-0.007333040431873474,-3.765730060907127e-05,-0.002688217084165498,0.001997316509278031,-0.006884240749729611,8.259760472983935e-05
2010-04-01,-0.009570001690441364,0.001587006763521946,-0.0009155682572108137,0.002264422958063796,-0.004672424095159797,0.000507010029615977,6.760838933161928e-05
2010-04-02,-0.0001953841387667123,0.00531358382441494,0.0012099106386268363,0.001032036196360283,-0.0023095324250487067,0.014732072389323283,7.979954531456279e-05
2010-04-05,0.003374105233416888,-0.010659600709530067,-0.007424326197278054,0.0018939616443280662,0.00014265697171051707,0.006580097001080482,8.690138968048267e-05
2010-04-06,-0.001714985377307825,-0.0015698057998429983,0.002741666674334944,0.001856969628529958,-0.0022062235280613882,-0.0032633975433923146,7.784520489972913e-05
2010-04-07,-0.005686596251985938,9.246622217414728e-05,-0.0018295199079977822,-0.0015002167749703864,-0.0005479585408559397,0.007871377152788614,7.873371895650294e-05
2010-04-08,0.005792278533881608,1.4044188797664002e-05,0.0038561618920838025,-0.002197040751308892,0.00033623525532458786,0.001998248005986344,8.123362835310566e-05
2010-04-09,0.0056561580228997824,-0.0024217677297133427,0.006631237655826911,0.00011505450150112783,-0.004923207876344331,0.0010057989445960295,7.744795791664316e-05
2010-04-12,-0.008855910260813117,0.013571255018659785,6.057114656019172e-05,-0.0058530043853261314,-0.012809232106394671,0.0047571220608021835,8.151149571844485e-05
2010-04-13,-0.007906647512365556,0.0031437073978644605,0.001244894123712985,0.009027414315626066,-0.0052943469472060915,0.001998652518682144,6.877456407883287e-05
2010-04-14,0.007823290917876589,0.0011291680559784743,0.0013076324317855684,0.002449511166167532,0.003025493529206653,-0.002557697261574083,7.592523326516165e-05
2010-04-15,0.015485994365440623,-0.0033030585770380478,-0.004772157128915924,-0.0025719920635396097,-0.0018288706692297114,0.005790225185568961,8.60160846749558e-05
2010-04-16,-0.0015150015066543608,0.010871333357734218,-0.0006300325726608905,0.0057737428710238434,0.0013969966801758802,-0.011808588755245325,8.528417103992325e-05
2010-04-19,0.006909041963557486,0.008405634467947763,-0.0019061261020489456,0.0050477856525556605,-0.0007294928891784773,0.021964334071691766,8.302374880075902e-05
2010-04-20,0.006332331736240538,-0.008516842879043487,-0.0010082546105147697,0.00019268177934784938,0.006845001308539237,-0.0009239355822403552,8.168826209087321e-05
2010-04-21,-0.0074081230287227065,-0.005652939575078877,8.429341752674393e-05,-0.004509300979258685,0.001497613065181952,-0.0035681156158021065,7.437139795141157e-05
2010-04-22,-0.009820031212230544,0.0025181425380247564,0.0014701005521462781,0.0023652567189437956,-0.0034676687507284227,-0.010000241597996982,7.712534362247503e-05
2010-04-23,-0.001102203746707898,-0.002438546926009662,-0.001632053931295745,0.0020233202697256827,-0.006318677039010659,0.002932917107087455,8.189379214473824e-05
2010-04-26,-0.005332237735825007,0.007685161276062759,0.0017888310695399372,0.0029694393860527466,-0.0007895249001797166,0.0024970228831464585,7.890364806617534e-05
2010-04-27,0.007417425839768586,-0.005302946252074576,-0.003938905473463895,-0.0023786478768937566,-0.0015638962431259256,0.005534257626629559,8.078891030094404e-05
2010-04-28,-0.015229210476940997,0.004391299855843303,-0.0028364261666622794,-0.002292581176458811,-0.0018791888814560249,0.0028751985936643965,8.27715607112367e-05
2010-04-29,-0.0035691408129659413,0.007111207180184078,-0.003571432970310614,-0.004523499682378244,-0.0028075210322186174,-0.01733299689111571,7.825808533135081e-05
2010-04-30,0.008023107811650962,0.007149989065831437,-0.00086752703312552,-0.004425549975367422,0.007362300043417207,-0.0032598672548144396,7.677538898498426e-05
2010-05-03,-0.001455778000034928,-0.0009291105608698348,-6.223110537216653e-05,0.00421175392191143,0.0009626674133313869,0.0035947928440594012,7.709312382409017e-05
2010-05-04,-0.0013903256928737243,-0.0012214846804267671,0.00039869345420759047,-0.0025255930672674486,0.002104289000111918,0.0001322825331873267,7.943533061127717e-05
2010-05-05,-0.0006103308964362128,0.004226343232720018,-0.0008245661568456596,-0.0027698674412699677,-0.0009544789473711295,-0.006465119985851582,7.950890520058707e-05
2010-05-06,-0.002180307057219246,-0.00022844936286939716,0.008877910103075905,0.0014454713627922618,0.004520092547931497,-0.008556930153110006,7.588922931245357e-05
2010-05-07,-0.0018113748896290483,0.0007409005702742517,0.0005591357641677984,-0.0010939607649061746,-0.003949272569263628,0.007944833210383776,7.042470019658076e-05
2010-05-10,0.0013966376598576007,0.0008654243800080864,-0.003499358220279932,0.002394613061429004,0.0009843825985634711,0.012678560226450706,7.929153814245637e-05
2010-05-11,0.0003079099692998846,-0.0010930746764914573,-0.00019072216894181734,0.0029102273742436253,-0.001364502007370753,0.0079388570083519,7.676393130817694e-05
2010-05-12,-0.008802430059817358,0.0013296838181384766,0.004379624474664821,0.0038153840786211072,-0.000707213839488996,-8.394030144596076e-06,7.524179519657892e-05
2010-05-13,0.012762980740505326,-0.00045978702286981186,0.0023821300057992106,-6.844281844831047e-07,-0.0009586912410102061,-0.005681392707309449,7.65248710135058e-05
2010-05-14,0.0007383280340413774,0.00932140432854232,0.0005863517093162278,0.009094503723939629,-0.0023631440037793347,-0.0002698816732217706,7.604057099608319e-05
2010-05-17,0.004746772477300757,0.014000231393009096,-0.0022087888998607035,-0.006264567543288589,0.003517320283182551,-0.0013265092660908152,6.883670138524423e-05
2010-05-18,-0.010167395306606495,0.006192747280920575,-0.004963423852111871,-0.0004508299682571366,-0.006323240742725694,-0.001974559317412355,8.099570328568007e-05
2010-05-19,-0.018486094517889226,-0.00045083306781492814,-0.0016819001927828368,-0.004325566101760784,-0.0034784586785273587,0.008728417561373259,8.032940224866891e-05
2010-05-20,-0.0024142882435291705,0.002993552375542259,-0.010044603019621108,0.001785154471572794,-0.007735536517819194,0.0035641916728775705,7.938348107283666e-05
2010-05-21,0.006084639989271379,-0.006443830276755829,0.0021005632505350764,0.003560018582458202,-0.0020683720721487685,-0.0007379341964743032,8.401954077763563e-05
2010-05-24,-0.016958852718032633,-0.0007429961092164401,-0.002237208386794683,-0.008595719234196407,-0.007372885471340333,0.003365674238792422,7.325833450555486e-05
2010-05-25,-0.00903445765992596,-0.003125527365877659,0.007931694335518375,-0.001181813361666258,0.0017114781334562983,0.012663102075332442,7.864653796585408e-05
2010-05-26,-0.005287946878918921,-0.002711181069523577,-0.00029120344758682326,-0.005843489785678589,-0.00022031505124751812,-0.0032867990392456197,8.06918174729443e-05
2010-05-27,0.011246895538540806,-0.000337830279109462,0.0037759735014632986,0.004457135612438258,0.0005852161333882137,-0.0005008812461149549,7.718215865959444e-05
2010-05-28,0.0216959558362114,0.0027007393528023986,0.0014360182170686964,-0.002259438039073181,0.002835878368685409,0.0048096437423802854,7.844314683924658e-05
2010-05-31,-0.00463836652378823,-0.0061433716356626466,-0.0011205451509883823,-0.001350023987589934,0.005897885612320842,-0.003934363010682943,7.536137215025107e-05
2010-06-01,0.009681365910072291,-0.006138398045365911,-0.0016754438996132057,0.0007261151865044453,0.0007343033004437867,-0.006502283460327091,7.986376114477167e-05
2010-06-02,0.004059797815328236,0.00482067499662267,0.003389006928116686,-0.006007693012994684,0.001884900476253467,0.0007040801730694157,7.484839072047222e-05
2010-06-03,-0.009129567853385584,0.001706558984415844,0.00021625728975367095,0.0007104660467130205,-0.0030388551662867856,0.0067577026735243205,7.653929084550093e-05
2010-06-04,0.010053627191667244,-0.0070415646878673865,-0.002225095280929693,0.0020976632624247335,0.0003447112496150501,0.0036478098798523534,8.576701179197066e-05
2010-06-07,0.006575100906466607,0.011845311658196703,-0.0030711697843213907,-0.00962175171899085,-0.006371972889185689,0.0102379311995459,8.256853986599033e-05
2010-06-08,0.001920918242317489,-0.011687910036940764,-0.004344627175822544,-0.0013175316137306898,0.0003595796547770899,-0.009582418176652431,7.677215820289796e-05
2010-06-09,-0.0023300178524844565,-0.010017934805966222,-0.0017185595161119734,0.00525950129416721,0.0007067572921682178,0.004382672839578094,7.367166786353962e-05
2010-06-10,-0.0007208344241271631,-0.0010117816923628587,0.00869376859366402,0.009018303278479039,0.0006378528395874694,-0.0030242865271169783,7.482613827858309e-05
2010-06-11,0.014084904550131241,1.4258519827660068e-05,-0.003413435439450562,-0.0010473993270503513,-0.005696004583518872,-0.012154626484552768,8.372769585984763e-05
2010-06-14,0.010880321431524991,0.002471818202710237,-0.004069659646643412,-0.0023995014228558455,-0.0017659693309321342,-0.00753748511134215,7.770123822803399e-05
2010-06-15,0.018446678024663474,-0.011894012544163212,-0.0021181179751658913,0.0007606174303760694,-0.0009363142474127,-0.008601848253376312,8.00080807681347e-05
2010-06-16,0.00364408444463435,-0.0009060321711483547,-0.004300682095228325,-0.0033001448189016,0.004786477052512177,0.0024510899258198163,7.47469947186552e-05
2010-06-17,0.015559852296954835,-0.0038445395036962628,-0.0014242710457129883,0.0028226686925607717,-0.0011735099973277136,-0.0035613568034959368,7.498589845855719e-05
2010-06-18,-0.009389049651382948,0.001423297142266498,-0.0033994762291839633,-0.004318050388485083,0.00772357641163403,-0.01453137385738535,7.826296271939981e-05
2010-06-21,0.010435287956824928,-0.0004707556113482384,-0.00535761644548103,-0.0017917058342798104,0.007008945657949891,-0.0014333798172554521,8.100132400867821e-05
2010-06-22,0.021853264744530327,0.004702757961428946,-0.0037480458983517586,0.00412670035645048,0.006562212802400661,-0.002291052328530821,8.577416773514202e-05
2010-06-23,0.003997646973008014,-0.000977145387636103,0.004232368726829508,0.0012336238565092265,0.0015918330240512722,-0.0025451629918838508,7.361976921749225e-05
2010-06-24,-0.0008976981274327128,-0.010613704214599486,-0.004390286970068244,0.008518773172744668,0.0006609743356441456,0.010421271037565523,7.28327196644063e-05
2010-06-25,0.0072773499387819044,-0.006176283394168231,-0.008429031197943252,-0.001887262541433957,0.00032423796340992075,0.0079174119163402,7.23955217070138e-05
2010-06-28,0.0027018704760161548,-0.003423419399066916,-0.0044053236095884804,-0.003242982992699023,-0.0008819905589601053,-0.01839959906808106,8.196655735392966e-05
2010-06-29,-0.006153510357280157,0.0024587328180819827,0.0013568031814246866,0.0028386612868530133,0.0023888770933250063,-0.0033816243861980004,8.097632212500372e-05
2010-06-30,-0.012403712651225958,-0.001731374024313885,-0.0005587959840766754,0.0024431845332957367,-0.0012475088457921586,-0.010080446112611304,7.1028040249832e-05
2010-07-01,0.015447691887554928,0.004903878184108491,-0.004898131843436101,-0.002426900694596839,0.002207807679247538,0.013049208293441255,7.659848355423549e-05
2010-07-02,-0.013304251255773416,0.002270165741472834,-0.0022289905597027665,-0.0051667282842916456,-0.004662016861772861,0.013016317109164703,7.640859232371788e-05
2010-07-05,-0.00011249725232626348,-0.010132011294309963,0.0037535371913168143,0.007860359707863815,0.004405136966530924,-0.004531961298263406,7.988752142296107e-05
2010-07-06,0.004757841960907433,-0.0009550854337367461,0.006271594738222243,0.0024220065278070277,0.005708672457860359,-0.006546351853268317,7.340572106873111e-05
2010-07-07,-0.005543382225381133,0.003529686175351856,0.00012672369728230256,-0.0032215027876456694,-0.004639910631273061,-0.007410450184005144,7.007379300527639e-05
2010-07-08,-0.0009219589396007072,0.0028211991208965657,0.0003116335497477718,-7.508256815269947e-05,-0.00027541813250032916,0.0018571898535226848,7.211933715867147e-05
2010-07-09,-0.00910114038266014,0.0031651922008536964,0.006573777065391376,-0.0023881452593903663,-0.0012309766957162402,-0.0002986654419111151,8.507091227683006e-05
2010-07-12,0.0041976561745723975,0.008763593689246452,-0.005044708324548963,-0.003113677472279334,-0.00107731006360945,-0.001115359453490217,8.00652995094353e-05
2010-07-13,-9.87554442304916e-05,0.004416054545525981,0.008271554384685492,-0.0008564027637824852,0.0020891457252966606,-0.0006887079008468734,7.805205540112325e-05
2010-07-14,0.009838787386209734,0.0006395119247391721,-0.0020770797686410136,0.0021561715640633153,-0.0003850067430365203,0.009969361800458456,7.713638865536332e-05
2010-07-15,-0.0080400671899585,0.0021069212460212267,-0.0008255542133291593,-0.0008300904286030306,-0.0004920319168246529,0.001369008086764049,7.509103386182936e-05
2010-07-16,0.002660769545495446,-0.0014007107968755468,-0.0007897158212463624,0.003490789911293864,0.00033739318255888946,0.0007338770097154782,7.712868454046173e-05
2010-07-19,-0.006024724734952116,-0.001928281822270061,-0.00019739346664283995,-0.0009706665962571902,0.0013108668322066898,-0.0023467082642560384,7.840242420642518e-05
2010-07-20,0.003927302436145862,0.0010325388417803893,0.0005096096430416358,-0.00243789172566941,0.004575041561660101,0.012307706951654515,7.882088983146573e-05
2010-07-21,0.017261034347009444,-0.006627543411067411,0.0002549444033849355,0.00019939964413774876,-0.003793842513555028,0.007221487617125264,7.838727006359569e-05
2010-07-22,-0.007611531145120402,0.005885804270362219,0.0020950599117460903,0.004149845169940887,-0.0003245362402875284,0.010286188482514365,7.2484761880931e-05
2010-07-23,-0.005391267829638368,0.002241493383333012,0.006344412863497772,-0.0011537264817524967,-0.0011810516803792922,0.0010271986732417518,7.562156255080943e-05
2010-07-26,0.006739330704499253,-0.0059022241517932015,0.0023386674387834224,0.0051214209950675,0.006123010257137203,0.00869736261257408,8.06601661702544e-05
2010-07-27,-0.010803855645165353,0.001282374175478369,0.005514304928966392,0.005395361013747049,-0.00039720206978707335,2.661240564356203e-05,7.353646754637566e-05
2010-07-28,-0.015576148160229392,-0.0019855190473643393,0.0014530171464353996,-0.0071544247267038156,8.29272244630918e-05,0.011658461375723914,7.83066551959255e-05
2010-07-29,0.004353243225225204,-0.0030759950775911924,0.006267063543478747,-0.003719029982404628,0.0011816346964708332,0.0196857046768234,7.8484058408268e-05
2010-07-30,0.00013222526453688304,-0.0030181753685394764,-0.0034633268108854244,0.0013539132975256352,-0.0026505760647076316,-0.006790068721902009,7.832570224852731e-05
2010-08-02,0.010665854027630853,-0.0030486023238227985,0.0010352877203656985,-0.0020907221133051775,0.003375534137270079,0.0009186843552891249,8.240200018794219e-05
2010-08-03,-0.001407594132799779,0.004919111419213993,-0.006700495730188635,-0.005763681821188177,0.001860186280162573,0.0031969296050584324,7.613197159495044e-05
2010-08-04,0.000713681882318187,-0.006295535934175507,0.008425134594171428,-0.0014576862862470167,-0.0021599236657462435,-0.006382751094434554,7.623353827335144e-05
2010-08-05,-0.008568400612961272,0.0018802594313685277,0.003918905981514444,-0.0008540590593455599,0.0029888985147602546,0.0007382965997159438,7.558535784824016e-05
2010-08-06,0.00014954522678977756,0.007066085914303949,0.0038286789807478105,0.0027751344111787784,0.005294692517452917,-0.003728315768318809,7.72619848012912e-05
2010-08-09,-0.0011911555122477108,0.008209727060930642,0.0012221883242103638,-9.168428455860546e-05,9.68360663774849e-05,-0.0136814153450598,7.422078415353361e-05
2010-08-10,0.0020931350167469,-0.0013336067927379514,-0.003077139435247544,-0.0027396599027393323,-0.00448207985747258,0.012366967535411036,7.710150010331596e-05
2010-08-11,0.00570361000187176,0.0015544279549905733,-0.0034876950216657277,0.0028563437196126138,0.0028829681292405623,-0.0004992774735543607,7.555278755955186e-05
2010-08-12,0.0010838581258951624,-0.0025190270549444948,-0.002229818255384475,-0.0026976748872744377,-0.0018885099732001503,-0.0032369241598369045,7.814637466374563e-05
2010-08-13,-0.009769206571893965,0.006448275286870221,0.003469515788823738,0.0002654314741790682,0.0049010348907830535,0.013849093187354488,7.399040966049597e-05
2010-08-16,-5.484453336671884e-05,-0.00021151554381840498,0.0025590344547171758,0.004385599770367233,-0.00108414836664326,0.006225172615126657,7.798935716429867e-05
2010-08-17,-0.018661287420744972,-0.005185911323643329,-0.006663617026429006,-0.001088131535554321,-0.00372546728671756,0.0015051604100685045,7.633147674068752e-05
2010-08-18,0.0037335460093976458,0.0027839833282006982,0.0025660290179861187,-0.0013396820507576047,-0.005847110818808029,0.0034300880806671687,7.239636352562862e-05
2010-08-19,0.0012074987655286923,0.005257533066644424,9.396989562044443e-05,0.0013272580052436297,-0.00519463794039518,-0.006998786019548697,7.714497596533754e-05
2010-08-20,-0.006867763130238844,0.00310630582301272,0.0011754811889411246,0.0030849233647280015,0.002004228141802481,0.007267204817784894,7.232536997547889e-05
2010-08-23,0.014113465083828526,0.007280572035559507,0.0070220194121181755,-0.0005330034314084629,-0.0023438883760740145,-0.009711613734913513,8.264325945184225e-05
2010-08-24,-0.005861532918739635,-0.0030415101007627713,-1.714422252327056e-05,0.0024892461220789104,0.0032218918771270964,0.00450106877071671,7.334302798867043e-05
2010-08-25,0.011208994837523531,0.0039817076674791415,0.005304051984948958,0.0015346214607781026,0.0012796685263056604,0.00062363667174424,8.756852728741826e-05
2010-08-26,-0.01141970118594224,-0.0010404050097975355,-0.0032123983838794625,0.0008454949327871449,-0.0009018538635107751,0.0012395859066193287,7.488843400649259e-05
2010-08-27,0.0120750729862932,-0.007085339833689216,0.003993920388318378,-0.0008220405266904242,0.0011408026522683962,0.005179013451786697,8.70619145625362e-05
2010-08-30,-0.013331402296546795,0.008415323081727153,-0.0052849348828587946,-0.00611732196285358,-0.0013537394899450802,0.0023804090734266714,7.534864940517139e-05
2010-08-31,-0.04639737587185502,0.0030631921760134596,0.002882567705290819,0.0006740118604066582,-0.0002998051546446369,-0.007940573900449194,7.825637076264158e-05
2010-09-01,-0.020177163641648545,0.005963091062086756,-0.0015487976430724952,-0.0018722348190741696,0.002149669371027122,0.015337048774759814,7.597291382799298e-05
2010-09-02,-0.008322719378876476,-0.0009257511699142753,-0.003393858570181765,-0.0010848584988617537,-0.0025130371059983174,-0.0033234828729313257,7.697866501210626e-05
2010-09-03,-0.002941500156898251,-0.0017378803724388257,-0.005849951525049646,-0.007382194055122118,-0.005275758914866983,-0.007044469941954362,6.721208559090641e-05
2010-09-06,-0.006903779155227837,-0.002214494458495543,0.0010575526898396572,-0.002489782303318856,-0.007167098897697076,0.00022074677710174034,7.426972379365182e-05
2010-09-07,0.00040565191848785525,0.0016730053667820045,0.0012009701252055091,-0.006171800430304174,-0.003912435417933384,0.008034646743848012,7.153151895566978e-05
2010-09-08,0.008118150846341864,-0.0007757488895769265,0.004791184296331584,0.0004987481254639888,-0.004137039851342531,-0.007406624012244691,7.61190158320435e-05
2010-09-09,-0.0006231562612181349,-0.002234125506388929,0.0015279425431596817,0.002736963677450948,-0.002783826756114548,-0.01285589897850516,7.466154788282608e-05
