date,SPY,AGG,GLD,VNQ,EEM
2010-04-15,96.2052091453527,102.32711675131398,99.7293608019151,44.023639349207905,28.068418250054798
2010-04-16,93.42651704937697,102.33157180210874,99.0982976084159,44.60327728120015,28.12778113069497
2010-04-19,94.33870371510157,102.03429169507747,100.72467373630265,45.37602648253209,28.932006842975046
2010-04-20,94.46934436070671,102.01669143354664,99.74843437050819,44.22108916023356,28.35695021566674
2010-04-21,94.18696387803973,101.95696364532571,99.14688900458867,44.37099918284465,28.84731511305718
2010-04-22,94.32243564486336,102.23695532983996,98.22382333693173,45.51669531333582,28.949629766748142
2010-04-23,92.25707662660749,102.56332846143812,96.89830939242738,46.64430079847477,28.762879911687524
2010-04-26,92.06409062103819,102.6281563093993,97.27586066987315,46.62002022418142,28.70385179105763
2010-04-27,92.47432820119315,102.60336758942972,96.55292479228179,46.25535136885056,28.243971096126508
2010-04-28,94.07437019536057,102.9997773549733,97.63428238602151,45.74590884284679,28.181613990886056
2010-04-29,93.5602707192755,103.07039122012584,97.68296969652455,45.727329927730246,27.30911393544519
2010-04-30,92.74327618418307,103.57619800837033,95.96670962719712,45.687846802936335,27.307169820444315
2010-05-03,92.25372303311053,103.05675799991288,95.20445634280289,45.97618841200364,27.273301345605915
2010-05-04,93.25327233344298,103.64914743138307,95.17189695692937,45.86559891438672,27.888916832014196
2010-05-05,93.63869091515103,103.45999348825265,96.30450862504864,45.46204858826978,27.743447284168674
2010-05-06,93.11484016603383,103.11885068127967,95.83921668423912,45.321395093818765,27.427068479556027
2010-05-07,93.69551315721405,103.1165911539643,95.5543996105224,45.20432141921088,27.14972107277954
2010-05-10,93.83593492965099,102.7515594639209,94.17868849565994,44.90255619754902,26.63095725175949
2010-05-11,94.90990863006779,102.94810940658891,95.2883336205485,44.0301562555516,27.16142560016663
2010-05-12,94.19474580487551,102.81044218713976,93.29561237455462,43.9197850153425,27.222379391098833
2010-05-13,93.88267729914371,102.9157874954987,93.5092081769933,43.58959439287623,27.49199531818819
2010-05-14,93.50329027115481,102.6116810568507,93.47901795727881,43.39318060143677,28.013866696892478
2010-05-17,92.00093605009003,102.55202348052028,93.74631530821293,42.79163729328526,27.74680782079371
2010-05-18,92.34700407980215,102.59555107581106,94.2968177815118,43.15417720433798,27.618097513154893
2010-05-19,92.65752593182832,102.54690079475522,95.23540191136483,43.390900602567726,27.76502311278493
2010-05-20,92.69967676559318,103.07453691321837,95.26054815404684,41.980587766691684,27.848785511970025
2010-05-21,92.49012138787313,103.27719264179834,93.71393923070603,42.55870114970114,27.437169600209437
2010-05-24,91.05373918458676,103.35577151796522,95.11476417192011,42.62918905901355,27.351905400762693
2010-05-25,90.65644465270914,102.76539645674245,94.55525582886357,42.89686759068764,27.11915032371866
2010-05-26,90.34067812099651,102.90013126055688,95.3631045321673,43.2671866354885,27.249297069823925
2010-05-27,89.5581103959149,103.31384994294763,95.09550909984222,43.72106574780602,26.420107832603772
2010-05-28,89.42995651251809,103.10184465913628,95.77034102548674,43.018721520803915,26.876294106192514
2010-05-31,89.87627852721424,103.04971811027399,95.73000378610841,43.94517950601929,26.453091094586597
2010-06-01,91.85563912895918,102.0844523250009,95.34178171731111,43.536164277285586,26.208134253684342
2010-06-02,92.07417999783695,101.69682959468243,96.13290428379034,43.353531426330484,26.028459087908743
2010-06-03,92.38011305564645,101.04349510615542,93.87556428962756,43.84055348972558,25.948157796235982
2010-06-04,92.33879956849806,101.08867164252855,93.5510389852958,42.840990961792926,25.787277908658904
2010-06-07,90.38735883553954,101.052878094099,93.55097095676422,43.70412302551184,25.859659371115892
2010-06-08,90.39605328001032,101.03123053750936,93.84954009521968,43.3384677648311,25.71891113897702
2010-06-09,90.49371310336439,100.9042910022709,93.31119385779706,43.0432012996256,26.575242042053222
2010-06-10,93.09381474795275,101.2407636913466,91.60009039255074,44.54181222883699,26.48362579782346
2010-06-11,92.92785157002072,100.86041804672372,91.858109279101,43.5895990973003,26.60605213539389
2010-06-14,93.28314645908148,100.84887798243467,90.80916475139014,42.52585603161831,25.795668259616143
2010-06-15,93.2834478503726,101.05052463876325,91.32057605233254,42.76278890738856,25.779360252528427
2010-06-16,92.09198793143185,101.00546758369819,91.6139863627999,42.17384303669606,25.44921556538563
2010-06-17,93.33014604636813,100.98860815186094,91.56403202988083,41.63084462438304,26.258818489676326
2010-06-18,94.1666522654208,100.73849602814353,92.86948378220636,41.52817999689809,26.34133555076066
2010-06-21,95.05278734762558,100.64424820458211,93.8833765868737,41.7167059431115,26.692383247732366
2010-06-22,94.11502782875985,100.8842322351158,92.9444692921902,41.59221042787531,27.241642829416183
2010-06-23,95.66196238782427,100.25650817749288,91.35098981804546,41.92938012035646,28.134307661039553
2010-06-24,94.19075934895163,100.21854851669083,92.52737104144984,41.148802471532136,27.28607550924221
2010-06-25,94.8572604448495,100.04621501538753,94.52624880173727,41.95074047134258,27.465035963952786
2010-06-28,97.28136965528289,100.03597110419567,93.84802066386257,40.923131241640014,27.664072960985074
2010-06-29,96.23303489755278,100.60821112727068,94.08290461803465,41.01089626790307,28.15452562383426
2010-06-30,95.65503262801194,100.47874106724173,93.20773091981034,42.03696705598007,27.960932946415888
2010-07-01,95.80118699109562,100.96322181232011,92.59617647140784,41.74311027567588,27.81404924888896
2010-07-02,95.29363537637082,101.32579356788838,95.18826825204313,42.326250406965244,27.84567360613414
2010-07-05,93.66990734840934,101.34739976343656,95.55498753253367,41.7216650480133,28.14578776162583
2010-07-06,93.77996444683284,101.38727819460198,95.60991666024366,40.95129944225635,28.48497319687091
2010-07-07,92.69390012113165,101.45724779143843,95.72608567745337,39.931471730070605,27.682085129635734
2010-07-08,93.22999706678924,101.20594563707866,94.58997802136098,39.658446296208155,27.468744036123223
2010-07-09,92.29971570255655,101.41803249838964,94.91496175498753,40.57593735508698,27.514155324947453
2010-07-12,93.9734683630809,101.23455401702984,96.59130881897369,40.77064029841665,27.348541376258932
2010-07-13,93.17952967001536,101.25800522634482,97.94265792552956,41.18032019788367,27.928761823637675
2010-07-14,92.87672255514235,100.57202951246494,97.47445216735882,42.938368836259926,28.18554797788974
2010-07-15,93.77462466746897,100.31087813615116,96.65848201985575,43.08819583537757,27.968309219728805
2010-07-16,92.51163583296047,100.49204772686362,97.2743810307284,42.93545493091888,27.78562695816121
2010-07-19,92.78735855284351,100.14899910694514,97.30871405228665,43.08751540898225,28.135637011535366
2010-07-20,94.21023609304984,100.26633613841254,97.20230639503919,43.69187667552376,28.78013192505597
2010-07-21,92.54532438620518,100.11819407190768,96.50981444884236,43.71982479022182,28.804941463000414
2010-07-22,92.77608431383076,100.44287483398958,97.2585068927208,43.93181836168713,28.42486747188932
2010-07-23,93.0868114067984,100.85363980038915,97.31302813060645,43.77652292747134,28.773685964507962
2010-07-26,93.95297369328254,100.92209357988867,97.27710803434036,43.73730763811919,27.909014453288847
2010-07-27,92.68118634449178,100.92938240225024,97.30329540648283,44.65237065717258,27.578210664900194
2010-07-28,91.34008649191867,100.95425541593721,97.6771009981052,44.375463290005634,28.05413151858857
2010-07-29,91.91873221125421,100.95945499115264,96.75325530286337,44.580573423175466,27.722610484954117
2010-07-30,92.26539534468368,101.35116965374613,95.78999795052796,44.49580746834824,28.098286069363375
2010-08-02,92.56455597626191,102.16611258284749,93.5064845252776,44.63401110175564,28.718672843780375
2010-08-03,92.9657812956843,101.75002634205863,93.79460919254453,44.099233203440214,29.570409371436757
2010-08-04,92.28831654811512,101.43309072196939,95.505900175593,44.233151180982944,29.85174858073525
2010-08-05,92.56840521081546,101.88166623792448,96.44656181571695,44.231420045080974,30.522577121849007
2010-08-06,92.91339678063669,101.52785818639947,96.4258385026183,44.81747306896086,31.036083243457988
2010-08-09,92.20041978801632,101.10209009137452,95.39579946259724,44.650126265555244,30.43238323568833
2010-08-10,94.20915873667765,101.79007870623846,95.0586861032302,45.3113484410839,31.01335834720683
2010-08-11,94.75427759495402,101.71428991102273,94.47741453926794,46.22751734073753,30.891081634013503
2010-08-12,93.52003603718629,101.64628243630511,94.7821318176397,46.49599670541759,30.631518168798827
2010-08-13,94.25625084231345,101.49559004572204,94.536532573099,46.60104657446624,29.875770265112596
2010-08-16,93.2572795302807,101.69370958823671,94.91996342048189,46.787765729709086,29.38898976776912
2010-08-17,94.13064389909223,101.34348274063687,94.5406215093064,47.35942598630272,29.460741303975333
2010-08-18,95.41327411924593,101.92358997888303,93.32476061600224,47.307836684826505,30.263405650566362
2010-08-19,94.56702790609582,102.17779001279723,94.83294889049817,48.12632702439522,30.999968134982165
2010-08-20,95.64365489703039,102.17328327720332,93.62239591415108,48.87779873650459,31.198612029202845
2010-08-23,96.13050334717444,102.00803307677637,92.51805500833115,48.98259874868431,30.962062950855987
2010-08-24,97.06926439666898,102.05497011031419,91.86031843014607,48.72630946798264,31.861938385472616
2010-08-25,99.2189699977093,102.40328925423954,91.36493320475127,49.63363536976534,31.767355024131152
2010-08-26,98.98255391480966,103.26330140355402,92.0377176193782,49.012681765754266,31.263559213493174
2010-08-27,98.1791501109812,103.76754694712783,92.37039271773567,48.634435738189005,32.08637304499302
2010-08-30,97.23245471429877,104.11152315087035,91.95919396921627,47.88801355325161,31.72337690202109
2010-08-31,96.37539767813415,104.13803633486636,92.39206727000978,47.55653881523648,31.970965074424804
2010-09-01,96.32939655755854,104.55553480596258,94.35524597806051,48.31826022293454,31.615226716757498
2010-09-02,96.74113091830748,104.45395160826891,94.70151119330173,48.693009711995096,31.596381955887423
2010-09-03,97.08363871551614,104.57564674751316,94.91267030289652,48.84384340230745,31.937271022913524
2010-09-06,98.03740245828114,104.9744613191154,95.56722234362,49.185520541461386,31.447896011031645
2010-09-07,98.09077413054119,105.18779749147016,94.77325576000109,50.09746577155394,31.509352254563844
2010-09-08,99.76043573844375,104.98030505177805,97.32932757818091,49.82108694330398,32.1197445743831
2010-09-09,99.50098744755105,104.48714247685496,98.75393568875793,50.16719373276884,33.40908349329989
2010-09-10,102.65852741880448,104.66477656733841,98.24168607957301,50.54128079624663,33.94852459943717
2010-09-13,103.4304534032501,104.72163675971325,98.78178443112355,50.429424556049206,34.77948639302608
2010-09-14,102.47071099209182,105.04134046718698,96.86130467218332,49.89142604223094,34.62413342874288
2010-09-15,101.27413593290623,105.07300283739012,97.17969573516953,48.926954594558836,34.42811331743673
2010-09-16,101.87011357726176,104.95994962416752,97.20090467100796,48.020856112289394,35.46426796438876
2010-09-17,101.65264913827843,105.32149539446385,97.57245441891588,47.70270151878313,36.3409448712962
2010-09-20,102.51964421728343,105.66510150267592,96.99249740074252,48.17967051509092,36.717641981200465
2010-09-21,103.11215370833267,104.97795603768884,98.01257534023406,48.49381687689795,36.0297337236851
2010-09-22,103.06793046739269,104.48929947869365,97.16158686812388,49.65108061672417,35.90562750915094
2010-09-23,102.12355227790053,104.54448316806186,98.28536104143447,49.44797953858265,36.022304427724535
2010-09-24,100.42422364351069,104.53544753317404,97.91975247397625,50.07009046808004,35.81205920246624
2010-09-27,99.95671789524228,104.48633787297655,96.23616300999414,49.43891800054272,36.17600303095931
2010-09-28,100.97215100666324,104.7703189718995,95.8013026611286,50.07336376384103,36.08808383440225
2010-09-29,101.25774192141044,105.45009278056024,97.45085221376006,50.150284984943546,36.11193506462041
2010-09-30,99.8771211443138,105.12058062241914,95.97380621179794,50.99717186600331,36.00312025663467
2010-10-01,100.11316081674238,105.1107403894169,95.01929028074821,51.05455441645361,35.891406108705056
2010-10-04,100.5914303025271,105.11485063865898,95.3254833750816,49.38153909176538,36.0642773334051
2010-10-05,99.6278647741349,105.19536373658002,94.4461307548413,50.00102208832674,36.053055283055876
2010-10-06,99.84128713630341,104.80318609789911,94.05845641060927,50.56856864544397,34.894228366349594
2010-10-07,99.94686020066816,104.97009357281559,93.35943231032189,49.423588937057225,35.45490674872799
2010-10-08,98.69905847771925,104.99472716543647,93.93899228984534,48.77076856172614,34.48024924006083
2010-10-11,99.1396200267116,105.68374623176105,93.72710562155257,49.22323847511965,34.14638072986664
2010-10-12,99.81162745811424,105.82451423134984,94.812124720878,49.61425008636981,34.105626765059085
2010-10-13,101.08504136690857,105.60384581508853,93.37422466074572,50.82611841957454,33.598788005885204
2010-10-14,102.34075429285609,105.11954673547972,94.66208940246621,51.76264410762472,33.545361739087824
2010-10-15,100.79447039168268,105.0996338037368,95.37096665485151,51.78102547170443,34.04827386330251
2010-10-18,99.7678897839542,104.8642510903296,95.54559539260481,50.66325684558427,34.65258175691239
2010-10-19,100.39206419907703,104.73687758814336,95.91040773812688,50.53687262783888,33.819957565047474
2010-10-20,101.01871258245197,104.86345002627249,95.4698455798223,50.484188227699114,33.91949284231594
2010-10-21,101.65072679158523,104.95359624851916,94.61414284268619,50.534656844514416,34.197401639786676
2010-10-22,106.23200026820896,105.03021690735861,96.17290488171972,51.631546309336095,33.13766145903599
2010-10-25,106.96433910721834,105.504367618359,96.06232798462455,50.98796295068648,32.97833357210786
2010-10-26,108.39353304828556,105.65259844054806,95.00494504192629,51.661954702372356,33.082994342318244
2010-10-27,109.61591979945166,106.57213135761836,95.40203498118325,53.211955003722856,32.68872950107121
2010-10-28,110.47237895879572,106.63899488361332,95.61100741771575,52.75619168593847,32.731968033326744
2010-10-29,110.12185591678083,106.5150932311262,96.34980030202458,52.34348477472865,32.85766489954248
2010-11-01,111.11772903173573,106.02663562539918,95.91970320346122,52.99022781650354,33.11868191612158
2010-11-02,110.19197504196565,105.60117608808457,95.10463369815437,53.8787560924493,32.93966217232146
2010-11-03,109.94009506228821,105.91583351400938,94.11739791670057,53.71082714713852,32.21585997937226
2010-11-04,109.38009726701836,106.14517659403313,93.16446447197964,53.82727580945529,32.38949402973228
2010-11-05,109.52514285916747,106.12782573726767,93.76432086403862,52.89474020344137,32.25829816255417
2010-11-08,112.48239546102259,106.06547494271396,94.18124398114546,53.47112826404269,32.11068842536753
2010-11-09,110.1695731492333,105.78195494409961,94.94740066207727,53.048522319465164,32.790823900480625
2010-11-10,111.074265639139,105.73912605009257,95.36038330067039,53.10975624101935,32.49329501266406
2010-11-11,109.10485405757964,105.79285531261327,94.88542983357492,52.92856520526681,33.040677634790654
2010-11-12,108.56564409113847,105.13517691931736,97.01458605115052,53.576577044301054,32.78597821534778
2010-11-15,109.95809836304153,105.38814069045857,96.85509250893361,53.23709806047481,32.81745949244687
2010-11-16,110.08194704270664,104.72982535911638,95.2690881704884,52.575346824815206,32.05311922087714
2010-11-17,108.78804086271884,104.85352453947581,96.02621213333262,52.55819885740659,32.36782420711596
2010-11-18,107.95208308696913,104.85124516739785,95.68714688499067,53.37845496256376,32.48008529730806
2010-11-19,108.83034405467424,104.96024164530544,95.43833482190674,53.26363723967835,31.70358172569464
2010-11-22,107.97561767024237,104.75854132184901,95.23746480444602,54.64136404563197,31.395476123764375
2010-11-23,108.28392085474844,105.33135027884097,95.55443084703272,55.162733125802134,31.060855110184946
2010-11-24,108.38289007522455,105.58242469513618,94.50491384953158,54.96016772590537,30.651538526170647
2010-11-25,107.62776008949493,105.80654135325295,94.12954750488652,54.9304749630698,30.801014061020133
2010-11-26,110.32002655382591,105.75951587239389,94.14566881570194,55.32267763752985,30.402528638241392
2010-11-29,111.15996229250827,105.74703896127711,95.32436748057826,56.28872445858578,30.529097538563175
2010-11-30,108.67960309905168,106.0550767916385,94.56811259870797,58.028713682407854,30.765925964849078
2010-12-01,108.9528425150946,106.50366837253972,94.05033890880944,59.00179861089444,31.393667861344966
2010-12-02,108.1812459075663,106.9871371944754,95.11454609358707,59.76146255353828,31.157657475983914
2010-12-03,109.27531618717308,106.98424230748196,95.66739316801738,60.44220056671752,31.4205057313253
2010-12-06,108.3407138453363,107.01608984519326,95.83166350212619,61.46526961268475,32.13013602806317
2010-12-07,108.24280039113445,107.14049899231898,95.17610901137657,60.39147040700752,31.781965786944568
2010-12-08,108.90758717081668,107.06493966636559,96.13524291894466,61.24303009222842,32.0897976560503
2010-12-09,110.02562190413126,106.83874442361008,96.11498419635225,61.22471695230852,32.01181741518511
2010-12-10,108.58138766360774,106.90750068588567,96.198871072223,62.25600103142893,31.926869599158195
2010-12-13,108.21326396715072,107.07974688460541,96.28842149889898,63.62173222578112,31.825021323409402
2010-12-14,107.67478112121056,107.26929148105188,96.38954163371452,64.00231614828064,31.42660652104282
2010-12-15,106.92248860467186,107.25654142352894,97.1692437225156,62.94811024232495,31.77210605536692
2010-12-16,109.12776603441282,107.04721166426954,96.90543093717886,62.253138436918654,31.763607213499945
2010-12-17,109.67355235947127,107.22844465862191,94.81039924442823,61.20846267082475,32.422866949767446
2010-12-20,108.15960851785813,107.37674452034915,94.50515866083194,62.318912684532044,31.67614359818092
2010-12-21,109.334544174981,107.07911449798391,94.4653568254502,62.36237813493708,31.89454666633893
2010-12-22,112.04182166086807,107.41238886345634,94.57587117752666,60.810125742185996,31.31688172314274
2010-12-23,113.4062030394722,107.68257883218357,93.95176409154844,60.38139757882981,31.553956070415552
2010-12-24,111.51341300389723,107.6811982287512,92.77195117449966,59.07713865321974,32.16148142358174
2010-12-27,110.94682214877164,107.26941329019115,93.2414197685431,59.26600778939803,31.744077724726562
2010-12-28,112.59679529342517,106.87270186578172,93.9136010019275,60.53128397290134,32.06102412710892
2010-12-29,111.74124235292697,107.03178810017373,92.44854535712732,63.21033491603541,31.360255495525273
2010-12-30,112.34956501196123,106.86751906546645,92.19132860453001,63.843183466456374,30.70242838858039
2010-12-31,113.38572220115914,106.78800649742053,91.51688125416632,63.224002667302884,30.602392787880074
2011-01-03,112.24476613011052,106.42164682905253,91.7799220921908,62.3382162308024,30.056631978085086
2011-01-04,112.21355198040226,106.71066191401115,91.46010886469135,61.32377852083813,30.49998115738388
2011-01-05,108.20721846361067,106.08933805611507,90.16963407725616,62.21737883741066,30.381691783204126
2011-01-06,107.00006475139297,106.08603886276828,91.16599549659591,62.38857884711047,30.20976244615598
2011-01-07,106.73641791467368,106.21743425263794,91.54562276805281,62.13843439221121,30.005447349257643
2011-01-10,105.27865640419253,106.43502699095524,91.17930829034762,61.814020958221406,30.551179500268443
2011-01-11,107.28805661720892,106.60951057909807,90.30470043832904,61.04538201811843,30.64533183240004
2011-01-12,105.60417236779101,106.21343541344413,89.30689704468861,60.00432139587012,30.551387984034147
2011-01-13,105.1202645595498,106.08815815042516,89.10220996435415,59.84737076959114,31.26588653201222
2011-01-14,105.31800115513082,105.85226735016322,87.51021777947724,60.13395834992633,32.05254544451151
2011-01-17,107.09579175828972,105.47476270844463,88.95008282763919,59.3560868681196,31.777397470276355
2011-01-18,105.40808732478352,104.90407972510152,88.36811511527362,58.90221750401867,31.360321884541758
2011-01-19,106.84991920756181,105.0748376540943,88.32743096745925,59.68361063215145,30.41550277592809
2011-01-20,106.90473203394212,105.4785103114382,87.9899628133213,59.226248015838415,29.42126150691052
2011-01-21,105.76351872860137,105.30137695748316,88.17593759303647,59.62889813599106,29.490617396667716
2011-01-24,106.3613472003303,105.56850078618633,88.94987159965748,57.74928805225983,30.15997455999382
2011-01-25,106.64399982448352,105.75967044638597,86.75929075320838,56.332055537906726,30.705910895157153
2011-01-26,105.96270458102414,105.47145438643581,87.34808799702196,55.96873514607095,31.460941529577767
2011-01-27,106.08869561014916,105.44598237081246,87.2584392750895,56.8326291458895,31.413430737537396
2011-01-28,105.66812381375361,105.47234025879027,88.17181152040241,56.63367013321646,31.00497179996679
2011-01-31,105.84621790658827,105.73076578422054,88.52331605538343,57.55326821206852,31.021640259522222
2011-02-01,106.68621412887616,105.77990169474552,87.24731276239362,58.115193606450624,30.97582708062547
2011-02-02,108.66529973503656,105.21332009648073,86.25593914800078,59.02987724959223,31.949348251978652
2011-02-03,107.19330897491778,105.83441284591095,87.25629004196396,61.01046714547499,31.76590612309227
2011-02-04,109.86111540910257,105.97678302628302,87.95098684498565,61.7449951367045,31.97102394822947
2011-02-07,107.49874909474775,105.65801280824036,87.73646928820469,61.477236590215476,32.084340253110625
2011-02-08,107.35648746821245,105.1601483240694,88.30114610504137,61.6535042494629,32.17249235778603
2011-02-09,108.11794027319708,104.88436880632975,87.8071339949522,62.02137997527581,31.92258396013136
2011-02-10,108.50601883140835,104.78108979234635,88.64593757372648,62.23007813334087,31.929845719458093
2011-02-11,107.78534694304909,104.56962781774286,88.4278977466827,63.06527873139499,32.491214814946396
2011-02-14,107.57396548154057,104.42563021391031,87.79253880007298,63.31208555848765,32.241903651855445
2011-02-15,107.01675191952343,104.10324325585098,87.94710094128536,64.0560471872943,32.2573443134116
2011-02-16,106.34616059616016,104.29795487362918,87.76014906844479,63.90328410733633,32.39717707421227
2011-02-17,107.41822356637908,103.96649349970542,88.19269913298852,64.54835184127555,32.37432062376942
2011-02-18,107.89676038381235,104.15550491923318,87.84414549615587,64.07282055350791,31.774995138529533
2011-02-21,107.09484210355255,104.39086038741596,87.77800227302698,64.17230243101531,31.205710800273167
2011-02-22,108.23579625464134,103.90998580476945,89.89876244260151,64.09458171422953,31.444237970566306
